,data_time,site_name,nh3n_avg,tp_avg,do_avg,codcr_avg,codmn_avg,rainfall,next_rain
3511,2020-03-13 20:00:00,凤岗断面,1.09,0.259,3.72,21.2,,0.3,0.3
3786,2020-03-13 20:00:00,鲁岗涌,0.21,0.209,2.84,,4.7,0.3,0.3
3510,2020-03-13 20:00:00,广三高速断面,0.2,0.089,6.37,10.4,,0.3,0.3
1784,2020-03-13 20:00:00,芦苞涌古云桥断面,0.05,0.141,0.59,11.8,,0.3,0.3
2732,2020-03-13 20:00:00,科勒大道断面,1.04,0.198,2.13,17.7,,0.3,0.3
3410,2020-03-13 20:00:00,芦苞涌入西南涌断面,0.38,0.325,2.43,15.7,,0.3,0.0
2889,2020-03-14 00:00:00,广三高速断面,0.17,0.07,6.32,9.2,,0.0,0.0
3787,2020-03-14 00:00:00,芦苞涌古云桥断面,0.01,0.136,0.6,11.8,,0.0,0.0
2947,2020-03-14 00:00:00,鲁岗涌,0.62,0.281,2.3,,5.9,0.0,0.0
3057,2020-03-14 00:00:00,凤岗断面,0.84,0.233,3.82,19.9,,0.0,0.0
1785,2020-03-14 00:00:00,芦苞涌入西南涌断面,0.36,0.121,2.93,17.4,,0.0,0.0
3353,2020-03-14 00:00:00,科勒大道断面,1.17,0.223,2.74,19.1,,0.0,0.0
3355,2020-03-14 04:00:00,鲁岗涌,0.57,0.277,2.87,,5.5,0.0,0.0
3245,2020-03-14 04:00:00,凤岗断面,0.66,0.278,3.54,27.3,,0.0,0.0
2733,2020-03-14 04:00:00,广三高速断面,0.32,0.082,6.37,9.5,,0.0,0.0
3512,2020-03-14 04:00:00,科勒大道断面,0.88,0.324,2.79,24.8,,0.0,0.0
3354,2020-03-14 04:00:00,芦苞涌入西南涌断面,0.43,0.153,3.15,18.7,,0.0,0.0
2734,2020-03-14 04:00:00,芦苞涌古云桥断面,0.01,0.13,0.48,11.8,,0.0,0.0
2808,2020-03-14 08:00:00,广三高速断面,0.17,0.07,5.86,10.1,,0.0,0.0
2809,2020-03-14 08:00:00,凤岗断面,1.04,0.268,3.52,30.9,,0.0,0.0
2735,2020-03-14 08:00:00,科勒大道断面,0.94,0.203,2.63,18.0,,0.0,0.0
3411,2020-03-14 08:00:00,鲁岗涌,0.45,0.25,2.32,,4.9,0.0,0.0
2890,2020-03-14 08:00:00,芦苞涌入西南涌断面,0.37,0.139,2.43,17.3,,0.0,0.0
2641,2020-03-14 08:00:00,芦苞涌古云桥断面,,0.137,0.42,11.8,,0.0,0.0
3681,2020-03-14 12:00:00,芦苞涌古云桥断面,,0.14,1.26,11.8,,0.0,0.0
3058,2020-03-14 12:00:00,鲁岗涌,0.49,0.239,3.7,,5.1,0.0,0.0
3412,2020-03-14 12:00:00,芦苞涌入西南涌断面,0.41,0.138,3.54,18.0,,0.0,0.0
3413,2020-03-14 12:00:00,科勒大道断面,0.86,0.183,2.98,17.2,,0.0,0.0
2642,2020-03-14 12:00:00,凤岗断面,0.87,0.203,2.68,18.3,,0.0,0.0
3153,2020-03-14 12:00:00,广三高速断面,0.25,0.09,6.08,11.3,,0.0,0.0
3683,2020-03-14 16:00:00,凤岗断面,1.79,0.328,2.98,31.9,,0.0,0.0
2810,2020-03-14 16:00:00,芦苞涌古云桥断面,0.01,0.137,1.14,11.8,,0.0,0.0
3609,2020-03-14 16:00:00,科勒大道断面,1.01,0.318,2.59,23.7,,0.0,0.0
3682,2020-03-14 16:00:00,广三高速断面,0.21,0.081,4.91,10.0,,0.0,0.0
3414,2020-03-14 16:00:00,芦苞涌入西南涌断面,0.46,0.15,4.41,18.4,,0.0,0.0
3415,2020-03-14 16:00:00,鲁岗涌,0.58,0.246,3.61,,4.9,0.0,0.0
3684,2020-03-14 20:00:00,芦苞涌入西南涌断面,0.38,0.147,3.08,16.7,,0.0,0.0
2643,2020-03-14 20:00:00,科勒大道断面,1.11,0.229,2.87,19.3,,0.0,0.0
3154,2020-03-14 20:00:00,鲁岗涌,0.46,0.246,3.56,,4.7,0.0,0.0
3416,2020-03-14 20:00:00,凤岗断面,1.69,0.319,3.76,28.5,,0.0,0.0
3788,2020-03-14 20:00:00,广三高速断面,0.62,0.111,5.75,11.4,,0.0,0.0
3789,2020-03-14 20:00:00,芦苞涌古云桥断面,0.03,0.135,0.51,11.8,,0.0,0.0
2644,2020-03-15 00:00:00,鲁岗涌,0.41,0.271,2.82,,5.3,0.0,0.0
3417,2020-03-15 00:00:00,广三高速断面,0.26,0.098,5.47,12.6,,0.0,0.0
2948,2020-03-15 00:00:00,科勒大道断面,0.93,0.195,2.52,17.0,,0.0,0.0
2737,2020-03-15 00:00:00,凤岗断面,1.36,0.249,2.99,25.0,,0.0,0.0
2736,2020-03-15 00:00:00,芦苞涌古云桥断面,0.04,0.152,0.5,11.8,,0.0,0.0
3513,2020-03-15 00:00:00,芦苞涌入西南涌断面,0.4,0.135,3.14,17.2,,0.0,0.0
3059,2020-03-15 04:00:00,科勒大道断面,1.25,0.329,2.35,24.7,,0.0,0.0
2645,2020-03-15 04:00:00,凤岗断面,1.39,0.337,2.59,34.1,,0.0,0.0
3156,2020-03-15 04:00:00,芦苞涌古云桥断面,0.03,0.138,0.54,11.8,,0.0,0.0
3155,2020-03-15 04:00:00,广三高速断面,0.29,0.09,4.52,10.9,,0.0,0.0
3246,2020-03-15 04:00:00,鲁岗涌,0.46,0.236,2.99,,5.4,0.0,0.0
3790,2020-03-15 04:00:00,芦苞涌入西南涌断面,0.46,0.142,3.24,16.7,,0.0,0.0
2646,2020-03-15 08:00:00,芦苞涌古云桥断面,0.04,0.142,0.63,11.8,,0.0,0.0
3791,2020-03-15 08:00:00,科勒大道断面,1.46,0.204,2.01,20.0,,0.0,0.0
3685,2020-03-15 08:00:00,广三高速断面,0.69,0.113,4.77,12.7,,0.0,0.0
2811,2020-03-15 08:00:00,凤岗断面,1.54,0.423,2.42,40.5,,0.0,0.0
3247,2020-03-15 08:00:00,芦苞涌入西南涌断面,0.43,0.151,3.02,17.3,,0.0,0.0
3060,2020-03-15 08:00:00,鲁岗涌,0.37,0.224,2.73,,4.7,0.0,0.0
2648,2020-03-15 12:00:00,芦苞涌古云桥断面,0.05,0.139,0.94,11.8,,0.0,0.0
2647,2020-03-15 12:00:00,广三高速断面,0.48,0.107,4.8,11.4,,0.0,0.0
3061,2020-03-15 12:00:00,芦苞涌入西南涌断面,0.44,0.146,3.38,17.3,,0.0,0.0
3514,2020-03-15 12:00:00,凤岗断面,1.45,0.338,2.15,29.2,,0.0,0.0
2891,2020-03-15 12:00:00,科勒大道断面,1.3,0.223,2.47,19.1,,0.0,0.0
3248,2020-03-15 12:00:00,鲁岗涌,0.27,0.247,4.96,,5.3,0.0,0.0
3610,2020-03-15 16:00:00,广三高速断面,0.4,0.098,4.37,11.2,,0.0,0.0
2812,2020-03-15 16:00:00,鲁岗涌,0.3,0.29,4.03,,4.8,0.0,0.0
3356,2020-03-15 16:00:00,芦苞涌入西南涌断面,0.44,0.146,3.94,17.0,,0.0,0.0
3792,2020-03-15 16:00:00,芦苞涌古云桥断面,0.07,0.14,1.1,11.8,,0.0,0.0
3157,2020-03-15 16:00:00,科勒大道断面,1.3,0.276,2.59,22.7,,0.0,0.0
3249,2020-03-15 16:00:00,凤岗断面,2.26,0.378,3.04,36.1,,0.0,0.0
3158,2020-03-15 20:00:00,芦苞涌古云桥断面,0.06,0.138,0.65,11.8,,0.0,0.0
3418,2020-03-15 20:00:00,芦苞涌入西南涌断面,0.48,0.14,2.75,15.8,,0.0,0.0
2738,2020-03-15 20:00:00,鲁岗涌,0.26,0.222,3.38,,5.1,0.0,0.0
2813,2020-03-15 20:00:00,广三高速断面,0.63,0.099,4.53,11.0,,0.0,0.0
3686,2020-03-15 20:00:00,凤岗断面,1.68,0.311,2.65,31.9,,0.0,0.0
3793,2020-03-15 20:00:00,科勒大道断面,1.5,0.167,2.46,18.6,,0.0,0.0
3357,2020-03-16 00:00:00,科勒大道断面,1.05,0.198,2.31,17.4,,0.0,0.0
3515,2020-03-16 00:00:00,芦苞涌入西南涌断面,0.35,0.132,2.81,14.7,,0.0,0.0
3516,2020-03-16 00:00:00,鲁岗涌,0.16,0.2,2.46,,5.1,0.0,0.0
3612,2020-03-16 00:00:00,芦苞涌古云桥断面,0.02,0.145,0.55,11.8,,0.0,0.0
3611,2020-03-16 00:00:00,广三高速断面,0.48,0.111,4.15,13.9,,0.0,0.0
2739,2020-03-16 00:00:00,凤岗断面,1.83,0.32,2.38,30.0,,0.0,0.0
2949,2020-03-16 04:00:00,芦苞涌古云桥断面,0.01,0.155,0.52,11.8,,0.0,0.0
2740,2020-03-16 04:00:00,芦苞涌入西南涌断面,0.39,0.135,2.52,16.5,,0.0,0.0
3794,2020-03-16 04:00:00,科勒大道断面,1.46,0.267,1.8,28.2,,0.0,0.0
3159,2020-03-16 04:00:00,凤岗断面,1.73,0.312,2.35,31.4,,0.0,0.0
3517,2020-03-16 04:00:00,广三高速断面,0.48,0.1,3.58,11.2,,0.0,0.0
3613,2020-03-16 04:00:00,鲁岗涌,0.16,0.2,8.76,,4.4,0.0,0.0
3519,2020-03-16 08:00:00,鲁岗涌,0.23,0.19,2.12,,5.0,0.0,0.0
3518,2020-03-16 08:00:00,科勒大道断面,1.75,0.34,1.67,33.6,,0.0,0.0
3250,2020-03-16 08:00:00,广三高速断面,0.63,0.093,2.9,10.7,,0.0,0.0
2950,2020-03-16 08:00:00,芦苞涌入西南涌断面,0.59,0.159,2.48,18.0,,0.0,0.0
3251,2020-03-16 08:00:00,芦苞涌古云桥断面,0.01,0.146,0.52,11.8,,0.0,0.0
3252,2020-03-16 08:00:00,凤岗断面,1.28,0.349,1.83,36.4,,0.0,0.0
3615,2020-03-16 12:00:00,鲁岗涌,0.17,0.189,4.38,,4.4,0.0,0.0
3160,2020-03-16 12:00:00,凤岗断面,1.4,0.255,1.69,27.5,,0.0,0.0
3253,2020-03-16 12:00:00,科勒大道断面,1.54,0.171,1.69,20.1,,0.0,0.0
3520,2020-03-16 12:00:00,广三高速断面,0.96,0.123,1.66,11.2,,0.0,0.0
2649,2020-03-16 12:00:00,芦苞涌古云桥断面,0.01,0.151,0.78,11.8,,0.0,0.0
3614,2020-03-16 12:00:00,芦苞涌入西南涌断面,0.53,0.144,2.85,17.5,,0.0,0.0
2892,2020-03-16 16:00:00,芦苞涌入西南涌断面,0.48,0.141,2.72,17.0,,0.0,0.0
2893,2020-03-16 16:00:00,鲁岗涌,0.2,0.252,3.91,,5.1,0.0,0.0
2650,2020-03-16 16:00:00,广三高速断面,2.05,0.163,1.35,10.3,,0.0,0.0
3359,2020-03-16 16:00:00,凤岗断面,2.49,0.447,2.37,38.9,,0.0,0.0
3358,2020-03-16 16:00:00,芦苞涌古云桥断面,0.01,0.145,0.81,11.8,,0.0,0.0
3795,2020-03-16 16:00:00,科勒大道断面,1.77,0.202,2.17,22.1,,0.0,0.0
3616,2020-03-16 20:00:00,芦苞涌古云桥断面,0.01,0.14,0.59,11.8,,0.0,0.0
3062,2020-03-16 20:00:00,广三高速断面,2.42,0.185,2.06,11.3,,0.0,0.0
2951,2020-03-16 20:00:00,鲁岗涌,0.16,0.252,3.97,,5.3,0.0,0.0
3796,2020-03-16 20:00:00,凤岗断面,1.63,0.39,2.35,35.0,,0.0,0.0
3360,2020-03-16 20:00:00,科勒大道断面,1.81,0.215,1.84,24.4,,0.0,0.0
2814,2020-03-16 20:00:00,芦苞涌入西南涌断面,0.77,0.153,2.36,18.1,,0.0,0.0
3521,2020-03-17 00:00:00,鲁岗涌,0.13,0.22,3.08,,4.8,0.0,0.0
2815,2020-03-17 00:00:00,芦苞涌入西南涌断面,0.39,0.137,2.13,16.8,,0.0,0.0
3254,2020-03-17 00:00:00,凤岗断面,1.56,0.34,1.54,31.0,,0.0,0.0
3361,2020-03-17 00:00:00,科勒大道断面,1.66,0.219,1.72,21.7,,0.0,0.0
2894,2020-03-17 00:00:00,芦苞涌古云桥断面,0.04,0.145,0.52,9.6,,0.0,0.0
2741,2020-03-17 00:00:00,广三高速断面,1.68,0.158,2.6,11.6,,0.0,0.0
2895,2020-03-17 04:00:00,科勒大道断面,1.84,0.287,1.38,31.1,,0.0,0.0
3618,2020-03-17 04:00:00,鲁岗涌,0.34,0.23,8.65,,5.1,0.0,0.0
3363,2020-03-17 04:00:00,芦苞涌古云桥断面,0.05,0.148,0.42,8.3,,0.0,0.0
3617,2020-03-17 04:00:00,芦苞涌入西南涌断面,0.39,0.123,2.1,14.6,,0.0,0.0
2816,2020-03-17 04:00:00,凤岗断面,1.96,0.362,1.47,31.8,,0.0,0.0
3362,2020-03-17 04:00:00,广三高速断面,1.03,0.121,1.28,10.9,,0.0,0.0
3161,2020-03-17 08:00:00,科勒大道断面,1.98,0.346,1.12,37.4,,0.0,0.0
3063,2020-03-17 08:00:00,芦苞涌古云桥断面,0.02,0.147,0.43,8.2,,0.0,0.0
3688,2020-03-17 08:00:00,鲁岗涌,0.32,0.222,3.54,,5.0,0.0,0.0
3687,2020-03-17 08:00:00,芦苞涌入西南涌断面,0.69,0.154,2.11,17.0,,0.0,0.0
3619,2020-03-17 08:00:00,凤岗断面,1.3,0.334,1.12,33.0,,0.0,0.0
2742,2020-03-17 08:00:00,广三高速断面,1.91,0.156,1.14,11.1,,0.0,0.0
2952,2020-03-17 12:00:00,凤岗断面,1.46,0.343,0.84,30.7,,0.0,0.0
3419,2020-03-17 12:00:00,芦苞涌入西南涌断面,0.81,0.138,2.29,16.6,,0.0,0.0
3797,2020-03-17 12:00:00,科勒大道断面,1.84,0.232,1.2,25.5,,0.0,0.0
2652,2020-03-17 12:00:00,芦苞涌古云桥断面,0.07,0.15,0.65,10.1,,0.0,0.0
3255,2020-03-17 12:00:00,鲁岗涌,0.19,0.213,4.47,,4.9,0.0,0.0
2651,2020-03-17 12:00:00,广三高速断面,1.98,0.161,1.09,10.4,,0.0,0.0
3620,2020-03-17 16:00:00,科勒大道断面,1.86,0.187,1.19,24.0,,0.0,0.0
3064,2020-03-17 16:00:00,芦苞涌入西南涌断面,0.68,0.13,1.87,16.6,,0.0,0.0
3162,2020-03-17 16:00:00,凤岗断面,2.06,0.412,1.79,29.3,,0.0,0.0
2953,2020-03-17 16:00:00,芦苞涌古云桥断面,0.09,0.145,0.43,9.7,,0.0,0.0
3065,2020-03-17 16:00:00,鲁岗涌,0.19,0.359,4.13,,5.1,0.0,0.0
3364,2020-03-17 16:00:00,广三高速断面,0.48,0.203,2.72,20.6,,0.0,0.0
3163,2020-03-17 20:00:00,芦苞涌入西南涌断面,0.78,0.132,1.72,16.1,,0.0,0.0
2817,2020-03-17 20:00:00,鲁岗涌,0.13,0.217,3.21,,4.8,0.0,0.0
2653,2020-03-17 20:00:00,科勒大道断面,1.96,0.248,0.9,26.8,,0.0,0.0
3256,2020-03-17 20:00:00,广三高速断面,1.27,0.163,4.3,12.2,,0.0,0.0
3257,2020-03-17 20:00:00,凤岗断面,0.92,0.248,1.44,27.8,,0.0,0.0
3798,2020-03-17 20:00:00,芦苞涌古云桥断面,0.1,0.144,0.46,8.8,,0.0,0.0
3066,2020-03-18 00:00:00,广三高速断面,0.9,0.134,2.51,9.6,,0.0,0.0
3522,2020-03-18 00:00:00,鲁岗涌,0.12,0.178,2.91,,4.6,0.0,0.0
3799,2020-03-18 00:00:00,凤岗断面,1.27,0.25,0.96,28.4,,0.0,0.0
3365,2020-03-18 00:00:00,科勒大道断面,1.86,0.189,0.91,22.5,,0.0,0.0
2954,2020-03-18 00:00:00,芦苞涌入西南涌断面,0.51,0.129,1.43,15.6,,0.0,0.0
3420,2020-03-18 00:00:00,芦苞涌古云桥断面,0.02,0.143,0.49,8.0,,0.0,0.0
2654,2020-03-18 04:00:00,凤岗断面,1.78,0.291,0.97,23.4,,0.0,0.0
3258,2020-03-18 04:00:00,鲁岗涌,0.14,0.199,2.85,,4.2,0.0,0.0
3422,2020-03-18 04:00:00,科勒大道断面,2.05,0.284,0.75,35.3,,0.0,0.0
3523,2020-03-18 04:00:00,芦苞涌古云桥断面,0.04,0.161,0.43,9.5,,0.0,0.0
3366,2020-03-18 04:00:00,广三高速断面,1.61,0.159,4.27,11.3,,0.0,0.0
3421,2020-03-18 04:00:00,芦苞涌入西南涌断面,0.38,0.115,1.19,15.4,,0.0,0.2
3621,2020-03-18 08:00:00,鲁岗涌,0.14,0.199,8.69,,2.8,0.2,0.2
3259,2020-03-18 08:00:00,科勒大道断面,2.01,0.329,0.57,36.9,,0.2,0.2
2655,2020-03-18 08:00:00,广三高速断面,0.68,0.114,4.66,9.1,,0.2,0.2
2896,2020-03-18 08:00:00,芦苞涌入西南涌断面,0.72,0.142,1.45,18.4,,0.2,0.2
3164,2020-03-18 08:00:00,芦苞涌古云桥断面,0.02,0.155,0.41,7.5,,0.2,0.2
2818,2020-03-18 08:00:00,凤岗断面,1.21,0.37,0.77,53.7,,0.2,0.0
3689,2020-03-18 12:00:00,芦苞涌入西南涌断面,0.96,0.15,1.65,21.0,,0.0,0.0
2743,2020-03-18 12:00:00,广三高速断面,0.46,0.104,3.88,9.1,,0.0,0.0
3165,2020-03-18 12:00:00,科勒大道断面,,,0.71,,,0.0,0.0
3166,2020-03-18 12:00:00,鲁岗涌,0.44,0.368,3.91,,7.0,0.0,0.0
3260,2020-03-18 12:00:00,凤岗断面,,,3.56,,,0.0,0.0
3168,2020-03-18 16:00:00,科勒大道断面,0.95,0.192,0.64,28.9,,0.0,0.0
2745,2020-03-18 16:00:00,芦苞涌古云桥断面,0.16,0.309,0.8,21.8,,0.0,0.0
2744,2020-03-18 16:00:00,广三高速断面,1.12,0.163,4.07,15.4,,0.0,0.0
3261,2020-03-18 16:00:00,凤岗断面,1.43,0.722,3.03,54.2,,0.0,0.0
3169,2020-03-18 16:00:00,鲁岗涌,0.23,0.213,3.87,,4.6,0.0,0.0
3167,2020-03-18 16:00:00,芦苞涌入西南涌断面,0.85,0.129,1.56,19.0,,0.0,0.0
2746,2020-03-18 20:00:00,广三高速断面,0.75,0.128,3.26,13.5,,0.0,0.0
3170,2020-03-18 20:00:00,科勒大道断面,0.94,0.189,0.53,28.8,,0.0,0.0
3800,2020-03-18 20:00:00,凤岗断面,1.88,0.425,3.65,41.5,,0.0,0.0
3423,2020-03-18 20:00:00,芦苞涌古云桥断面,0.26,0.17,0.55,11.8,,0.0,0.0
3367,2020-03-18 20:00:00,芦苞涌入西南涌断面,0.75,0.131,1.29,16.3,,0.0,0.0
3690,2020-03-18 20:00:00,鲁岗涌,0.33,0.213,3.63,,5.8,0.0,0.0
2819,2020-03-19 00:00:00,芦苞涌古云桥断面,0.27,0.152,0.6,12.7,,0.0,0.0
3067,2020-03-19 00:00:00,科勒大道断面,2.55,0.24,0.39,24.4,,0.0,0.0
2897,2020-03-19 00:00:00,芦苞涌入西南涌断面,1.15,0.155,0.95,19.3,,0.0,0.0
3171,2020-03-19 00:00:00,凤岗断面,1.48,0.329,2.99,30.3,,0.0,0.0
2898,2020-03-19 00:00:00,鲁岗涌,0.25,0.225,2.63,,5.0,0.0,0.0
3691,2020-03-19 00:00:00,广三高速断面,1.14,0.148,3.81,12.4,,0.0,0.0
3524,2020-03-19 04:00:00,凤岗断面,1.63,0.289,2.82,28.1,,0.0,0.0
3172,2020-03-19 04:00:00,芦苞涌古云桥断面,0.27,0.156,0.54,14.0,,0.0,0.0
3262,2020-03-19 04:00:00,鲁岗涌,0.26,0.216,2.29,,5.2,0.0,0.0
3692,2020-03-19 04:00:00,广三高速断面,0.77,0.123,3.21,14.6,,0.0,0.0
3424,2020-03-19 04:00:00,科勒大道断面,2.0,0.221,0.41,24.4,,0.0,0.0
2899,2020-03-19 04:00:00,芦苞涌入西南涌断面,0.7,0.127,0.93,16.2,,0.0,0.0
3368,2020-03-19 08:00:00,广三高速断面,0.93,0.121,3.06,13.2,,0.0,0.0
3369,2020-03-19 08:00:00,芦苞涌古云桥断面,0.26,0.151,0.44,11.2,,0.0,0.0
3425,2020-03-19 08:00:00,芦苞涌入西南涌断面,1.07,0.166,0.79,20.3,,0.0,0.0
3263,2020-03-19 08:00:00,科勒大道断面,2.36,0.325,0.26,34.5,,0.0,0.0
3426,2020-03-19 08:00:00,鲁岗涌,0.26,0.216,8.46,,3.5,0.0,0.0
2656,2020-03-19 08:00:00,凤岗断面,1.33,0.479,2.46,56.8,,0.0,0.1
2820,2020-03-19 12:00:00,科勒大道断面,2.42,0.335,0.85,26.7,,0.1,0.1
3623,2020-03-19 12:00:00,凤岗断面,1.51,0.417,2.88,37.4,,0.1,0.1
3622,2020-03-19 12:00:00,广三高速断面,0.97,0.121,3.33,12.6,,0.1,0.1
3693,2020-03-19 12:00:00,鲁岗涌,1.55,1.951,3.65,,11.4,0.1,0.1
3801,2020-03-19 12:00:00,芦苞涌古云桥断面,0.26,0.158,0.51,12.8,,0.1,0.1
2657,2020-03-19 12:00:00,芦苞涌入西南涌断面,0.84,0.187,2.09,23.3,,0.1,0.1
2955,2020-03-19 16:00:00,芦苞涌入西南涌断面,1.05,0.179,1.88,21.4,,0.1,0.1
3802,2020-03-19 16:00:00,凤岗断面,1.49,0.38,1.79,36.2,,0.1,0.1
2900,2020-03-19 16:00:00,芦苞涌古云桥断面,0.24,0.169,0.45,13.2,,0.1,0.1
3370,2020-03-19 16:00:00,鲁岗涌,0.71,0.401,3.44,,6.5,0.1,0.1
3525,2020-03-19 16:00:00,科勒大道断面,2.7,0.26,0.49,28.5,,0.1,0.1
2747,2020-03-19 16:00:00,广三高速断面,1.51,0.188,3.08,18.5,,0.1,0.0
3427,2020-03-19 20:00:00,广三高速断面,1.66,0.185,2.38,18.7,,0.0,0.0
3428,2020-03-19 20:00:00,凤岗断面,2.8,0.602,2.31,44.7,,0.0,0.0
2957,2020-03-19 20:00:00,鲁岗涌,1.17,1.087,3.89,,11.1,0.0,0.0
2956,2020-03-19 20:00:00,科勒大道断面,2.0,0.277,0.34,25.7,,0.0,0.0
2821,2020-03-19 20:00:00,芦苞涌入西南涌断面,1.08,0.162,1.61,20.4,,0.0,0.0
2748,2020-03-19 20:00:00,芦苞涌古云桥断面,0.25,0.171,0.34,13.2,,0.0,0.0
3430,2020-03-20 00:00:00,鲁岗涌,0.81,0.378,2.48,,7.1,0.0,0.0
3429,2020-03-20 00:00:00,芦苞涌入西南涌断面,1.37,0.187,1.31,21.9,,0.0,0.0
2822,2020-03-20 00:00:00,凤岗断面,2.1,0.532,1.99,49.1,,0.0,0.0
3173,2020-03-20 00:00:00,广三高速断面,1.81,0.181,2.25,15.6,,0.0,0.0
2958,2020-03-20 00:00:00,芦苞涌古云桥断面,0.01,0.165,0.18,12.6,,0.0,0.0
3695,2020-03-20 04:00:00,芦苞涌古云桥断面,,0.163,0.14,13.7,,0.0,0.0
3694,2020-03-20 04:00:00,广三高速断面,1.52,0.155,1.56,13.0,,0.0,0.0
3624,2020-03-20 04:00:00,芦苞涌入西南涌断面,1.37,0.173,1.1,20.9,,0.0,0.0
2959,2020-03-20 04:00:00,凤岗断面,1.88,0.374,1.78,34.6,,0.0,0.0
3264,2020-03-20 04:00:00,鲁岗涌,0.6,0.246,2.27,,5.3,0.0,0.0
3431,2020-03-20 08:00:00,鲁岗涌,0.74,0.263,8.67,,5.8,0.0,0.0
3174,2020-03-20 08:00:00,广三高速断面,2.27,0.204,1.63,16.4,,0.0,0.0
2659,2020-03-20 08:00:00,凤岗断面,2.01,0.51,1.45,43.4,,0.0,0.0
2658,2020-03-20 08:00:00,芦苞涌古云桥断面,0.01,0.165,0.13,12.9,,0.0,0.0
2901,2020-03-20 08:00:00,芦苞涌入西南涌断面,1.51,0.184,1.23,20.5,,0.0,0.0
2660,2020-03-20 12:00:00,芦苞涌古云桥断面,0.01,0.172,0.38,13.3,,0.0,0.0
2960,2020-03-20 12:00:00,广三高速断面,1.84,0.16,2.37,14.1,,0.0,0.0
3432,2020-03-20 12:00:00,鲁岗涌,1.5,0.216,2.86,,5.9,0.0,0.0
2749,2020-03-20 12:00:00,芦苞涌入西南涌断面,1.66,0.204,2.1,23.5,,0.0,0.0
2823,2020-03-20 12:00:00,凤岗断面,2.47,0.543,1.22,44.6,,0.0,0.0
3265,2020-03-20 12:00:00,科勒大道断面,2.62,0.3,1.01,26.1,,0.0,0.0
3068,2020-03-20 16:00:00,广三高速断面,1.61,0.187,7.09,15.5,,0.0,0.0
2750,2020-03-20 16:00:00,芦苞涌古云桥断面,0.01,0.176,0.2,18.4,,0.0,0.0
3528,2020-03-20 16:00:00,鲁岗涌,1.3,0.196,2.55,,5.3,0.0,0.0
3527,2020-03-20 16:00:00,科勒大道断面,2.16,0.239,0.9,22.9,,0.0,0.0
3526,2020-03-20 16:00:00,芦苞涌入西南涌断面,1.04,0.167,1.3,18.2,,0.0,0.0
3625,2020-03-20 16:00:00,凤岗断面,2.77,0.656,1.09,40.4,,0.0,0.0
3529,2020-03-20 20:00:00,广三高速断面,0.13,0.102,6.81,13.3,,0.0,0.0
2661,2020-03-20 20:00:00,芦苞涌古云桥断面,0.03,0.173,0.17,18.1,,0.0,0.0
3434,2020-03-20 20:00:00,鲁岗涌,1.3,0.196,2.32,,5.6,0.0,0.0
3433,2020-03-20 20:00:00,科勒大道断面,2.22,0.259,0.71,24.4,,0.0,0.0
2961,2020-03-20 20:00:00,凤岗断面,2.43,0.502,1.41,34.1,,0.0,0.0
2902,2020-03-20 20:00:00,芦苞涌入西南涌断面,1.45,0.169,1.01,19.0,,0.0,0.0
3626,2020-03-21 00:00:00,广三高速断面,0.15,0.082,6.62,9.7,,0.0,0.0
3627,2020-03-21 00:00:00,凤岗断面,2.64,0.653,1.52,43.0,,0.0,0.0
3372,2020-03-21 00:00:00,鲁岗涌,1.3,0.228,1.84,,5.6,0.0,0.0
3696,2020-03-21 00:00:00,科勒大道断面,2.52,0.326,0.69,26.3,,0.0,0.0
3371,2020-03-21 00:00:00,芦苞涌入西南涌断面,1.84,0.169,0.96,21.0,,0.0,0.0
3266,2020-03-21 00:00:00,芦苞涌古云桥断面,0.03,0.171,0.15,11.0,,0.0,0.0
2962,2020-03-21 04:00:00,鲁岗涌,1.09,0.178,1.68,,4.9,0.0,0.0
2662,2020-03-21 04:00:00,科勒大道断面,2.34,0.237,0.63,22.7,,0.0,0.0
3436,2020-03-21 04:00:00,凤岗断面,2.36,0.538,1.02,34.4,,0.0,0.0
3435,2020-03-21 04:00:00,广三高速断面,0.19,0.082,6.0,9.9,,0.0,0.0
3530,2020-03-21 04:00:00,芦苞涌入西南涌断面,1.55,0.156,0.69,18.4,,0.0,0.0
3069,2020-03-21 04:00:00,芦苞涌古云桥断面,0.03,0.176,0.16,9.5,,0.0,0.0
3628,2020-03-21 08:00:00,广三高速断面,0.23,0.096,5.79,11.9,,0.0,0.0
2963,2020-03-21 08:00:00,科勒大道断面,2.35,0.229,0.24,22.1,,0.0,0.0
3176,2020-03-21 08:00:00,鲁岗涌,1.23,0.176,1.36,,5.3,0.0,0.0
3175,2020-03-21 08:00:00,芦苞涌入西南涌断面,1.54,0.147,0.66,17.8,,0.0,0.0
3803,2020-03-21 08:00:00,凤岗断面,2.59,0.406,1.22,31.1,,0.0,0.0
3070,2020-03-21 08:00:00,芦苞涌古云桥断面,0.02,0.177,0.12,11.0,,0.0,0.0
3178,2020-03-21 12:00:00,鲁岗涌,1.46,0.229,2.46,,5.8,0.0,0.0
3267,2020-03-21 12:00:00,广三高速断面,0.23,0.101,5.99,11.6,,0.0,0.0
3630,2020-03-21 12:00:00,凤岗断面,2.32,0.414,1.51,33.1,,0.0,0.0
3629,2020-03-21 12:00:00,芦苞涌古云桥断面,0.02,0.173,0.27,11.2,,0.0,0.0
